permit_id,year,file_date,issue_date,permit_subtype,job_description,job_value,total_fees_paid,ward,neighborhood,latitude,longitude
B24005268,2024,2024-02-22,2024-02-22,Residential,Fence-Garage-Deck-Pool,1200,90.7,1,Lee-Harvard,41.4565389109154,-81.5610831201935
B24002956,2024,2024-01-31,2024-02-22,Residential,Fence-Garage-Deck-Pool,2270,90.7,10,Euclid-Green,41.5588778917439,-81.5521056145038
B24004557,2024,2024-02-15,2024-02-22,Residential,Fence-Garage-Deck-Pool,5000,90.7,17,Kamm's,41.455989922665,-81.8099105435551
B24003082,2024,2024-02-01,2024-02-22,Residential,Alteration,20460,146.25,8,North Shore Collinwood,41.5744388899288,-81.574146606408
B24005130,2024,2024-02-21,2024-02-22,Commercial,Demolition,31000,520.8,11,Cudell,41.4700119181506,-81.7684610551564
B24004347,2024,2024-02-13,2024-02-22,Residential,Fence-Garage-Deck-Pool,3000,90.7,4,Kinsman,41.467113911169,-81.6080631048317
B24001008,2024,2024-01-10,2024-02-22,Residential,Alteration,2000,90.7,11,Cudell,41.468616918176,-81.7635605567817
B24005214,2024,2024-02-22,2024-02-22,Commercial,Alteration,34039.83,711.35,11,Jefferson,41.4538659213708,-81.7740680547688
B24004616,2024,2024-02-15,2024-02-22,Residential,Alteration,21000,146.25,11,West Boulevard,41.4564399202293,-81.7597895589532
B24004461,2024,2024-02-14,2024-02-22,Residential,Fence-Garage-Deck-Pool,3010,90.7,17,Kamm's,41.4367929265268,-81.8172680428829
B24004846,2024,2024-02-16,2024-02-22,Commercial,Tent-Stage,2000,205.1,3,Cuyahoga Valley,41.4962109104341,-81.7062440721534
B24005223,2024,2024-02-22,2024-02-22,Residential,Alteration,1507,70.5,17,Kamm's,41.4560259221809,-81.7997450466822
B24005224,2024,2024-02-22,2024-02-22,Residential,Alteration,3717,70.5,7,St.Clair-Superior,41.5210869032498,-81.6501335873897
B24005137,2024,2024-02-21,2024-02-21,Residential,Alteration,50000,292.7,11,West Boulevard,41.4660069178753,-81.7469690621093
B24005102,2024,2024-02-21,2024-02-21,Residential,Fence-Garage-Deck-Pool,2500,90.7,17,Kamm's,41.4659349201559,-81.7952630472398
B24001949,2024,2024-01-22,2024-02-21,Commercial,Alteration,10000,325.1,3,Cuyahoga Valley,41.4943389104797,-81.6999080742617
B24002127,2024,2024-01-23,2024-02-21,Residential,Fence-Garage-Deck-Pool,28000,141.2,17,Kamm's,41.4567279220604,-81.7999160465713
B24007585,2024,2024-03-12,2024-03-12,Residential,Fence-Garage-Deck-Pool,4624,90.7,16,Bellaire-Puritas,41.4286389271863,-81.799493049031
B24006599,2024,2024-03-03,2024-03-12,Residential,Alteration,4645,70.5,17,Kamm's,41.436846926592,-81.8188655423866
B24006694,2024,2024-03-04,2024-03-12,Residential,Alteration,14841,115.95,8,North Shore Collinwood,41.5826738874111,-81.5525421123944
B24001894,2024,2024-01-19,2024-03-12,Residential,Alteration,2856,70.5,12,Brooklyn Centre,41.4532089178945,-81.6973475784581
B24006697,2024,2024-03-04,2024-03-12,Residential,Alteration,8896,85.65,17,Kamm's,41.441238925527,-81.8133215437291
B24006598,2024,2024-03-03,2024-03-12,Residential,Alteration,15856.42,121,3,Ohio City,41.4783549139711,-81.7119455718771
B24002265,2024,2024-01-24,2024-03-12,Residential,Alteration,4402.7,70.5,1,Lee-Harvard,41.4540549117689,-81.569610617768
B24006664,2024,2024-03-04,2024-03-12,Residential,Alteration,6021,75.55,10,Glenville,41.5355858979273,-81.5931501037665
B24007599,2024,2024-03-12,2024-03-12,Residential,Fence-Garage-Deck-Pool,5103,90.7,14,Stockyards,41.4586359185593,-81.7327625670969
B24001427,2024,2024-01-15,2024-03-11,Residential,Alteration,15080,121,17,Kamm's,41.428080929278,-81.8418560360372
B24007451,2024,2024-03-11,2024-03-11,Residential,Fence-Garage-Deck-Pool,4300,90.7,13,Old Brooklyn,41.4239319235635,-81.7037735788985
B24007496,2024,2024-03-11,2024-03-11,Residential,Alteration,5400,70.5,16,Jefferson,41.4611109204888,-81.7835450512491
B24004801,2024,2024-02-16,2024-03-11,Residential,Alteration,8965,85.65,1,Lee-Harvard,41.4401229139607,-81.5617851213292
B24006636,2024,2024-03-04,2024-03-11,Residential,Alteration,27200,181.6,11,West Boulevard,41.4651789189414,-81.7664540561756
B24004808,2024,2024-02-16,2024-03-11,Residential,Fence-Garage-Deck-Pool,15000,90.7,15,Edgewater,41.4884439144148,-81.7607660559965
B24007471,2024,2024-03-11,2024-03-11,Residential,Alteration,12500,105.85,14,Stockyards,41.454378918839,-81.7220885707381
B24004799,2024,2024-02-16,2024-03-11,Residential,Alteration,19250,141.2,5,Central,41.4980919079184,-81.6599210862782
B24006182,2024,2024-02-29,2024-03-11,Residential,Alteration,8450,85.65,13,Old Brooklyn,41.4251379228164,-81.692532582262
B24006677,2024,2024-03-04,2024-03-11,Residential,Alteration,2061,70.5,10,Glenville,41.5354418994507,-81.6251225939136
B24007472,2024,2024-03-11,2024-03-11,Residential,Fence-Garage-Deck-Pool,900,90.7,17,Kamm's,41.428089928611,-81.8276945403951
B24007302,2024,2024-03-08,2024-03-08,Residential,Demolition,11777,141.2,10,St.Clair-Superior,41.5233729021827,-81.6362870914708
B24006398,2024,2024-03-01,2024-03-08,Residential,Alteration,9000,85.65,14,Clark-Fulton,41.4671589159788,-81.7110230730892
B24006226,2024,2024-02-29,2024-03-08,Commercial,Demolition,15000,500.2,4,Mount Pleasant,41.4615519114303,-81.5918226102992
B24006698,2024,2024-03-04,2024-03-08,Residential,Alteration,5000,70.5,17,Kamm's,41.4377739261103,-81.8122280443531
B24001434,2024,2024-01-15,2024-03-08,Residential,Fence-Garage-Deck-Pool,5150,90.7,2,Broadway-Slavic Village,41.4371889173527,-81.6229401027145
B24007218,2024,2024-03-08,2024-03-08,Commercial,Tent-Stage,4400,127.85,3,Ohio City,41.4877959124798,-81.7170125695326
B24006701,2024,2024-03-04,2024-03-08,Residential,Alteration,9500,90.7,11,West Boulevard,41.4556659205394,-81.7633760579127
B24007175,2024,2024-03-08,2024-03-08,Residential,Alteration,10460.48,136.15,15,Detroit Shoreway,41.4844929138062,-81.7323935650667
B24006426,2024,2024-03-01,2024-03-08,Residential,Alteration,11000,95.75,12,Brooklyn Centre,41.4504009183106,-81.6952415793394
B24007296,2024,2024-03-08,2024-03-08,Residential,Alteration,9000,85.65,14,Brooklyn Centre,41.4572139175645,-81.7059740754685
B24006782,2024,2024-03-05,2024-03-07,Residential,Alteration,10000,110.9,14,Clark-Fulton,41.4626949166735,-81.7083950742687
B24007083,2024,2024-03-07,2024-03-07,Residential,Alteration,10149,95.75,15,Detroit Shoreway,41.486517913098,-81.7252025671146
B24005266,2024,2024-02-22,2024-03-07,Residential,Alteration,19136,141.2,1,Lee-Harvard,41.4510579122067,-81.5672076187561
B24006386,2024,2024-03-01,2024-03-07,Residential,Alteration,9144,90.7,11,West Boulevard,41.4540549207464,-81.7614995586242
B24006393,2024,2024-03-01,2024-03-07,Residential,Alteration,12598,105.85,16,Jefferson,41.4404829248173,-81.7952585493531
B24006402,2024,2024-03-01,2024-03-07,Residential,Alteration,21000,146.25,17,Kamm's,41.4377649261194,-81.8123855443054
B24005141,2024,2024-02-21,2024-02-21,Residential,Demolition,18477,90.7,2,Union-Miles,41.4505359150783,-81.6266661004646
B24005080,2024,2024-02-21,2024-02-21,Residential,Alteration,3000,70.5,16,Bellaire-Puritas,41.4317979254098,-81.7739690566281
B24005018,2024,2024-02-20,2024-02-20,Residential,Alteration,11210,100.8,8,Collinwood-Nottingham,41.5606508932197,-81.5905671024842
B24004983,2024,2024-02-20,2024-02-20,Residential,Alteration,27000,176.55,12,Old Brooklyn,41.4291699220953,-81.692928581807
B24004555,2024,2024-02-15,2024-02-19,Residential,Alteration,7887,80.6,14,Brooklyn Centre,41.4570339178624,-81.711630573740507
B24004553,2024,2024-02-14,2024-02-19,Residential,Alteration,13900,110.9,1,Lee-Seville,41.4419499146735,-81.5842581142483
B24004556,2024,2024-02-15,2024-02-19,Residential,Alteration,24217,166.45,11,West Boulevard,41.4589509199583,-81.7638170575045
B24004408,2024,2024-02-14,2024-02-16,Residential,Alteration,7400,80.6,3,Ohio City,41.4767709142564,-81.7118420720403
B24004853,2024,2024-02-16,2024-02-16,Residential,Alteration,18000,131.1,15,Detroit Shoreway,41.4761499153554,-81.7328525656174
B24004768,2024,2024-02-16,2024-02-16,Residential,Demolition,6900,110.9,10,St.Clair-Superior,41.5270359016838,-81.6399500900371
B24003558,2024,2024-02-05,2024-02-16,Residential,Alteration,5000,70.5,17,Kamm's,41.451489923752,-81.8155040422064
B24004855,2024,2024-02-16,2024-02-16,Residential,Alteration,11000,95.75,15,Edgewater,41.4854919149941,-81.7615940559866
B24004775,2024,2024-02-16,2024-02-16,Residential,Demolition,8000,141.2,4,Mount Pleasant,41.4656649108116,-81.5947251090647
B24004407,2024,2024-02-14,2024-02-16,Residential,Alteration,56000,383.6,3,Ohio City,41.4765639142956,-81.7118690720491
B24004863,2024,2024-02-16,2024-02-16,Residential,Alteration,100,70.5,11,West Boulevard,41.4565749204013,-81.7639835576502
B24004767,2024,2024-02-16,2024-02-16,Residential,Demolition,10875,131.1,10,St.Clair-Superior,41.5270359016838,-81.6399500900371
B24004774,2024,2024-02-16,2024-02-16,Residential,Demolition,10200,90.7,4,Mount Pleasant,41.467509910017,-81.5849556119254
B24004772,2024,2024-02-16,2024-02-16,Residential,Demolition,12000,161.4,4,Buckeye-Shaker Square,41.4734589092996,-81.592952108968
B24004604,2024,2024-02-15,2024-02-15,Residential,Alteration,3418,70.5,2,Broadway-Slavic Village,41.4344709178119,-81.6220941031994
B24002209,2024,2024-01-24,2024-02-15,Commercial,Sign,8386,151.84,3,Downtown,41.5001709093217,-81.6979820743716
B24001562,2024,2024-01-17,2024-02-15,Commercial,Sign,7500,139.48,17,Kamm's,41.4510129239901,-81.8187125412582
B24004526,2024,2024-02-14,2024-02-15,Residential,Alteration,10428,95.75,17,Kamm's,41.4439929249986,-81.8128130436571
B24004592,2024,2024-02-15,2024-02-15,Residential,Alteration,7473,80.6,13,Old Brooklyn,41.4235179237936,-81.707067577918
B24000827,2024,2024-01-09,2024-02-15,Residential,Alteration,20934.34,146.25,14,Clark-Fulton,41.4664749159588,-81.7079225741013
B24003534,2024,2024-02-05,2024-02-15,Residential,Fence-Garage-Deck-Pool,2662,90.7,5,Central,41.4949059078843,-81.6467315906091
B24004601,2024,2024-02-15,2024-02-15,Residential,Alteration,5000,70.5,3,Ohio City,41.4794259135895,-81.7079900730073
B24004643,2024,2024-02-15,2024-02-15,Residential,Alteration,6000,70.5,17,Kamm's,41.4574839218061,-81.7974500472679
B24004610,2024,2024-02-15,2024-02-15,Residential,Alteration,14000,110.9,16,Bellaire-Puritas,41.4340569265887,-81.8079125459899
B24004663,2024,2024-02-15,2024-02-15,Residential,Alteration,31415,201.8,16,Jefferson,41.4448209238782,-81.7921850499397
B24004613,2024,2024-02-15,2024-02-15,Residential,Alteration,1125,70.5,5,Broadway-Slavic Village,41.467023913337,-81.654080090651
B24003014,2024,2024-01-31,2024-02-15,Residential,Alteration,1197.97,70.5,8,North Shore Collinwood,41.584842886927,-81.550674612791
B24002457,2024,2024-01-26,2024-02-15,Residential,Alteration,7977,80.6,13,Old Brooklyn,41.4229779243465,-81.7167650749753
B24004639,2024,2024-02-15,2024-02-15,Residential,Alteration,6000,70.5,15,Detroit Shoreway,41.4825129138398,-81.7253825673914
B24001165,2024,2024-01-11,2024-02-15,Residential,Alteration,5500,70.5,3,Ohio City,41.4802629139694,-81.7193615694335
B24004254,2024,2024-02-12,2024-02-14,Residential,Alteration,6506.54,75.55,1,Lee-Harvard,41.4566019102298,-81.5466291246469
B24004075,2024,2024-02-09,2024-02-14,Residential,Alteration,2000,70.5,8,Collinwood-Nottingham,41.5567628926665,-81.5635536111451
B24004451,2024,2024-02-14,2024-02-14,Residential,Alteration,7500,80.6,4,Mount Pleasant,41.4670959103291,-81.5900136103996
B24004504,2024,2024-02-14,2024-02-14,Residential,Alteration,2000,70.5,12,Old Brooklyn,41.4390789205582,-81.6989135791441
B24004475,2024,2024-02-14,2024-02-14,Residential,Alteration,2000,70.5,2,Mount Pleasant,41.4570159115871,-81.5773551151353
B24003127,2024,2024-02-01,2024-02-14,Residential,Fence-Garage-Deck-Pool,3000,90.7,15,Detroit Shoreway,41.4837729137319,-81.7280015664798
B24003763,2024,2024-02-07,2024-02-14,Residential,Alteration,7315,80.6,13,Old Brooklyn,41.4406359218534,-81.7326635686179
B24004509,2024,2024-02-14,2024-02-14,Commercial,Alteration,4500,325.1,17,Kamm's,41.4516040690847,-81.8083932588537
B24004524,2024,2024-02-14,2024-02-14,Residential,Alteration,120,70.5,10,Glenville,41.5389788974267,-81.5957241026909
B24004427,2024,2024-02-14,2024-02-14,Residential,Alteration,5000,70.5,12,Broadway-Slavic Village,41.457159915518,-81.6620495890099
B24004502,2024,2024-02-14,2024-02-14,Residential,Alteration,2000,70.5,12,Old Brooklyn,41.4432189195274,-81.6931085805906
B24003076,2024,2024-02-01,2024-02-13,Residential,Alteration,19872,141.2,17,Kamm's,41.4422559253373,-81.8132495436669
B24004270,2024,2024-02-12,2024-02-13,Residential,Alteration,19450,141.2,4,Mount Pleasant,41.4606879114157,-81.5881146115141
B24004310,2024,2024-02-13,2024-02-13,Residential,Alteration,1350,70.5,14,Brooklyn Centre,41.4551889180349,-81.708093574983
B24003425,2024,2024-02-05,2024-02-13,Residential,Alteration,12500,105.85,4,Kinsman,41.4759069098314,-81.6139356022944
B24004217,2024,2024-02-12,2024-02-13,Residential,Alteration,8300,85.65,2,Mount Pleasant,41.4601389112803,-81.5830566131193
B24004297,2024,2024-02-13,2024-02-13,Residential,Demolition,9800,90.7,4,Mount Pleasant,41.4614079112307,-81.5869806118044
B24001512,2024,2024-01-16,2024-02-13,Residential,Alteration,3294,70.5,12,Old Brooklyn,41.4327519213097,-81.6901790823582
B24003491,2024,2024-02-05,2024-02-13,Residential,Alteration,5000,70.5,12,Old Brooklyn,41.4428949193319,-81.6876635822952
B24004169,2024,2024-02-12,2024-02-13,Residential,Alteration,6300,75.55,4,Mount Pleasant,41.4682029108957,-81.6064881052275
B24004362,2024,2024-02-13,2024-02-13,Residential,Correct Violation,106,70.5,12,Brooklyn Centre,41.4474039193199,-81.7050650765604
B24002388,2024,2024-01-25,2024-02-13,Residential,Alteration,24475.63,166.45,17,Kamm's,41.458185921608,-81.7959695476656
B24003924,2024,2024-02-08,2024-02-13,Residential,Alteration,4415,70.5,17,Kamm's,41.4542799231594,-81.8137670425096
B24003999,2024,2024-02-09,2024-02-13,Residential,Alteration,25167,171.5,1,Union-Miles,41.4465759137213,-81.5820441145499
B24004379,2024,2024-02-13,2024-02-13,Residential,Alteration,2704,70.5,10,Glenville,41.5472048962319,-81.6023570999617
B24004318,2024,2024-02-13,2024-02-13,Residential,Alteration,13899,110.9,8,North Shore Collinwood,41.5881368859647,-81.5429841148922
B24002661,2024,2024-01-29,2024-02-13,Residential,Fence-Garage-Deck-Pool,306,90.7,2,Union-Miles,41.4536589133431,-81.6017811078795
B24003159,2024,2024-02-01,2024-02-13,Residential,Alteration,10183,95.75,2,Old Brooklyn,41.4305559234838,-81.7280195708822
B24004194,2024,2024-02-12,2024-02-13,Residential,Alteration,5000,70.5,2,Union-Miles,41.4500679134399,-81.5897436118877
B24004000,2024,2024-02-09,2024-02-13,Residential,Alteration,21000,146.25,12,Brooklyn Centre,41.4495279186105,-81.6982295784909
B24004170,2024,2024-02-12,2024-02-13,Residential,Alteration,8700,85.65,15,Detroit Shoreway,41.4741789160455,-81.7398680636193
B24002422,2024,2024-01-25,2024-02-13,Residential,Alteration,2000,70.5,8,North Shore Collinwood,41.5722698902932,-81.5734581068006
B24003719,2024,2024-02-07,2024-02-13,Residential,Alteration,11716,100.8,11,West Boulevard,41.4515799214883,-81.7676465569361
B24001154,2024,2024-01-11,2024-02-12,Residential,Alteration,6000,70.5,4,Mount Pleasant,41.4756819094207,-81.6042651052953
B24003724,2024,2024-02-07,2024-02-12,Residential,Alteration,2995,70.5,17,Kamm's,41.4646479207372,-81.8026205450809
B24004243,2024,2024-02-12,2024-02-12,Residential,Alteration,35000,216.95,1,Lee-Harvard,41.4549729105719,-81.5475561244951
B24004233,2024,2024-02-12,2024-02-12,Residential,Alteration,13962,110.9,16,Jefferson,41.4486279228172,-81.7844405520089
B24004206,2024,2024-02-12,2024-02-12,Residential,Alteration,15000,115.95,15,Cudell,41.4791649153082,-81.7436120620521
B24004230,2024,2024-02-12,2024-02-12,Residential,Alteration,18000,131.1,11,Edgewater,41.4802629159682,-81.7619540563099
B24002509,2024,2024-01-26,2024-02-12,Residential,Alteration,3950,70.5,12,Old Brooklyn,41.4335079211434,-81.6895895824774
B24001835,2024,2024-01-19,2024-02-12,Residential,New Construction,197110,2120.8,6,Buckeye-Woodhill,41.4876339075979,-81.61213560188
B24003818,2024,2024-02-07,2024-02-12,Residential,Alteration,200000,1131,15,Detroit Shoreway,41.4852219136174,-81.7312145653695
B24002758,2024,2024-01-30,2024-02-12,Residential,Alteration,7861,80.6,14,Brooklyn Centre,41.4525519188211,-81.7145600732089
B24003754,2024,2024-02-07,2024-02-12,Residential,Alteration,7450,80.6,17,Kamm's,41.4651249203014,-81.7952045473251
B24003109,2024,2024-02-01,2024-02-01,Residential,Alteration,22030,156.35,16,Bellaire-Puritas,41.440149924347,-81.7839410528655
B24002606,2024,2024-01-29,2024-02-01,Residential,Alteration,12000,100.8,5,Central,41.4940689081451,-81.6490265899707
B24002617,2024,2024-01-29,2024-02-01,Residential,Alteration,4414,70.5,11,West Boulevard,41.4584829196266,-81.7549205602836
B24002484,2024,2024-01-26,2024-01-31,Residential,Demolition,9460,90.7,5,Broadway-Slavic Village,41.4725679123352,-81.6543860900981
B24002962,2024,2024-01-31,2024-01-31,Residential,Alteration,20000,141.2,3,Ohio City,41.4857799128116,-81.7162160699453
B24002603,2024,2024-01-29,2024-01-31,Residential,Alteration,4660,70.5,14,Brooklyn Centre,41.45463091801,-81.7053800758653
B24001644,2024,2024-01-17,2024-01-31,Residential,Alteration,12812,105.85,16,Bellaire-Puritas,41.4348759263776,-81.8066120463224
B24001358,2024,2024-01-12,2024-01-31,Commercial,Demolition,30745,520.8,10,Glenville,41.5466378963011,-81.6016191002365
B24002775,2024,2024-01-30,2024-01-31,Residential,Fence-Garage-Deck-Pool,6315,90.7,3,Ohio City,41.4797409136985,-81.7115450718856
B24002988,2024,2024-01-31,2024-01-31,Residential,Alteration,8000,80.6,11,West Boulevard,41.4628479189043,-81.7565675594144
B24002772,2024,2024-01-30,2024-01-31,Residential,Fence-Garage-Deck-Pool,2067,90.7,16,Jefferson,41.4439479238715,-81.7886345511054
B24002485,2024,2024-01-26,2024-01-31,Residential,Demolition,6660,90.7,6,Fairfax,41.4922869072675,-81.6233000980518
B24001914,2024,2024-01-19,2024-01-31,Residential,Alteration,7800,80.6,1,Lee-Seville,41.433183915998,-81.5781606168506
B24001920,2024,2024-01-22,2024-01-31,Residential,Alteration,12679,105.85,12,Old Brooklyn,41.4381519205418,-81.6949310804478
B24002483,2024,2024-01-26,2024-01-31,Residential,Demolition,11410,90.7,5,Broadway-Slavic Village,41.4670329130695,-81.6483965924023
B24001893,2024,2024-01-19,2024-01-31,Residential,Alteration,21251,151.3,11,West Boulevard,41.4525969210137,-81.7615040587437
B24001645,2024,2024-01-17,2024-01-31,Residential,Alteration,1685,70.5,15,Edgewater,41.4848259148463,-81.7558520578109
B24001915,2024,2024-01-19,2024-01-31,Residential,Alteration,11400,100.8,6,Fairfax,41.4917829076699,-81.6299285960493
B24002061,2024,2024-01-23,2024-01-31,Residential,Alteration,5852,70.5,17,Kamm's,41.4381789270408,-81.8336120377368
B24002426,2024,2024-01-25,2024-01-31,Commercial,Alteration,15000,402.35,10,Glenville,41.5433528964587,-81.5921466034322
B24002233,2024,2024-01-24,2024-01-31,Residential,Alteration,10000,90.7,2,Union-Miles,41.4544689139035,-81.6169596031325
B24001120,2024,2024-01-10,2024-01-31,Commercial,Demolition,125915,520.8,10,St.Clair-Superior,41.5290789011929,-81.6374525906379
B24002760,2024,2024-01-30,2024-01-30,Residential,Alteration,2790,70.5,8,North Shore Collinwood,41.5760048889292,-81.5589141109807
B24002114,2024,2024-01-23,2024-01-30,Residential,Alteration,15000,115.95,10,Euclid-Green,41.5483478931014,-81.5399196191386
B24002711,2024,2024-01-29,2024-01-30,Residential,Demolition,9981,161.4,4,Kinsman,41.473962910497,-81.6205506004151
